sku,client_id,date,name,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category
567685769,26652,2023-06-15,"Стол для кухни обеденный TetChair JOHN (mod. T1003) 80х80х75 см., белый",2164,42,0,1959,0.0,7830,1,0,0,0,897,1113,208.0976,18.5956561922366
595514967,26652,2023-06-15,"Компьютерное кресло TetChair Melody, ткань, флок, белый, серый",241,32,3,691,0.43,6890,1,0,0,0,0,0,0.0,174.7219917012448
766481972,26652,2023-06-15,"Стеллаж TetChair 002, стальной сплав",29,4,2,101,1.98,10640,1,0,0,0,0,0,0.0,131.48275862068965
781529393,26652,2023-06-15,Кресло компьютерное игровое TetChair DRIVER,96,23,2,294,0.68,9650,1,0,0,0,0,0,0.0,270.8854166666667
781532018,26652,2023-06-15,Кресло компьютерное игровое TetChair DRIVER,2474,154,5,6665,0.07,9650,1,0,1,0,114,8933,1794.4963,21.80436540016168
781542902,26652,2023-06-15,Кресло компьютерное игровое TetChair DRIVER,86,13,1,249,0.4,9650,1,0,0,0,0,0,0.0,323.8837209302326
781553436,26652,2023-06-15,Кресло компьютерное игровое TetChair DRIVER,101,37,2,446,0.44,9650,1,0,1,0,0,0,0.0,461.5841584158416
781597138,26652,2023-06-15,Кресло компьютерное игровое TetChair DRIVER,184,46,1,1317,0.07,10190,1,1,5,0,0,0,0.0,310.2554347826087
816227141,26652,2023-06-15,"Стул для кухни TetChair CINDY SOFT (mod. 101), 1 шт., разноцветный",425,94,9,1815,0.49,5075,1,0,2,0,4,315,0.0,298.55058823529413
819901071,26652,2023-06-15,"Стул для кухни TetChair ADDE (mod. C-049), 1 шт., пластик",18,6,1,41,2.43,2350,1,0,0,0,0,0,0.0,447.3333333333333
850356002,26652,2023-06-15,"Стул полубарный, барный для кухни TetChair Chilly 55x44x94 см, высота до сидения 66 см",50,29,1,728,0.13,5720,1,0,0,0,0,0,0.0,150.64
881774198,26652,2023-06-15,Компьютерное кресло руководителя TetChair Trust (max),14,9,2,34,5.88,21200,1,0,0,0,0,0,0.0,250.57142857142856
896166691,26652,2023-06-15,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),2803,195,9,4272,0.21,24218,1,0,0,0,1733,4145,279.111,49.10274705672494
901444886,26652,2023-06-15,Компьютерное офисное кресло TetChair DUBLIN,6174,102,2,5844,0.03,11340,1,0,0,0,3448,4336,1089.3059,31.90994493035309
901444895,26652,2023-06-15,Компьютерное офисное кресло TetChair DUBLIN,39,22,2,180,1.11,11340,1,0,0,0,0,0,0.0,252.46153846153845
928991169,26652,2023-06-15,"Стул для кухни со спинкой Tetchair CHAVARI пластик, 2 шт.",205,38,1,437,0.22,4860,1,0,0,0,7,90,0.4343,275.1317073170732
975676764,26652,2023-06-15,"Садовое кресло ""PAPASAN ECO"" ротанг натуральный с подушкой",399,55,2,625,0.32,12192,1,0,0,0,170,339,0.0,64.17042606516291
987177299,26652,2023-06-15,"Кровать односпальная металлическая ROXIE, 90x200 см, TetChair",6,11,2,68,2.94,9860,1,0,0,0,0,17,0.0,475.3333333333333
1004247673,26652,2023-06-15,"Офисное кресло Tetchair TULIP (mod.106), 1 шт.",168,10,2,331,0.6,4460,1,0,0,0,0,13,0.0,328.6011904761905
1007972846,26652,2023-06-15,"Кресло-качалка VIENNA, ротанг, без подушки",428,23,1,617,0.16,16200,1,0,1,0,221,400,0.0,55.38084112149533
1008598727,26652,2023-06-15,"Комплект стульев для кухни TetChair BREEZE (mod. 4724), 4 шт., темно-бирюзовый",34,34,3,356,0.84,10520,1,0,0,0,0,0,0.0,293.61764705882354
1008598753,26652,2023-06-15,"Стул для кухни TetChair BREEZE (mod. 4724) 1 шт., темно-бирюзовый",127,34,2,506,0.39,2770,1,0,0,0,0,0,0.0,588.3543307086615
1008605447,26652,2023-06-15,"Стул для кухни TetChair BREEZE (mod. 4724) 1 шт., изумрудный",11697,65,2,8396,0.02,2770,1,0,0,0,0,0,0.0,10.772420278703942
1010403292,26652,2023-06-15,Набор садовой мебели из ротанга TURKEY (стол круглый (со стеклом)+2 кресла + диван) с подушками,3436,263,20,3372,0.59,31800,1,0,0,0,2525,4269,293.3781,22.13707799767171
533147469,26652,2023-06-16,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., серый",621,88,14,1380,1.01,18590,11,0,3,0,0,0,0.0,247.28502415458937
533161807,26652,2023-06-16,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., белый",2838,265,43,6619,0.64,10140,6,0,5,0,705,5268,115.8227,122.2632135306554
540033078,26652,2023-06-16,Компьютерное кресло руководителя TetChair Duke,47,35,1,198,0.5,32140,2,0,0,0,0,0,0.0,187.4468085106383
556807171,26652,2023-06-16,Компьютерное кресло TetChair URBAN-LOW,38,5,2,116,1.72,20120,2,0,0,0,0,0,0.0,276.63157894736844
567685769,26652,2023-06-16,"Стол для кухни обеденный TetChair JOHN (mod. T1003) 80х80х75 см., белый",1698,29,1,1620,0.06,15660,2,0,0,0,550,732,139.177,25.855712603062425
583916521,26652,2023-06-16,"Стул для кухни TetChair Chilly Max, 1 шт.",18,5,1,130,0.76,7960,2,0,0,0,0,0,0.0,429.22222222222223
781553436,26652,2023-06-16,Кресло компьютерное игровое TetChair DRIVER,89,17,1,385,0.25,19300,2,0,0,0,0,0,0.0,252.97752808988764
856733813,26652,2023-06-16,"Стул для кухни со спинкой TetChair REVO (mod. 7033), 1 шт.",21,26,0,420,0.0,9020,2,0,0,0,0,0,0.0,315.6666666666667
995826662,26652,2023-06-16,"Стул для кухни TetChair LANCASTER (mod. 38-1), 1шт., пластик",800,43,3,884,0.33,12260,2,0,0,0,587,624,90.4643,194.97375
1004244939,26652,2023-06-16,"Садовый диван ""MAMASAN"" ротанг натуральный с подушкой",15,13,2,27,7.4,47952,2,1,0,0,0,0,0.0,139.33333333333334
1005872933,26652,2023-06-16,"Стул для кухни со спинкой Tetchair Cat Chair пластик, 1 шт.",45,7,1,76,1.31,8200,2,0,0,0,0,0,0.0,205.04444444444445
429064465,26652,2023-06-16,Детское компьютерное кресло TetChair Kiddy розовый,147,28,3,729,0.41,6010,1,0,0,0,0,0,0.0,294.1904761904762
436623592,26652,2023-06-16,"Компьютерное кресло Tetchair Melody, флок, оранжевый",3992,63,1,4768,0.02,6890,1,0,0,0,695,1881,464.4072,17.753507014028056
489117488,26652,2023-06-16,"Компьютерное кресло TetChair ZERO, искусственная кожа, белый",210,19,0,586,0.0,5980,1,0,0,0,0,276,0.0,272.43809523809523
489124685,26652,2023-06-16,"Компьютерное кресло TetChair ZERO, ткань, серый",204,33,2,584,0.34,5980,1,0,0,0,0,0,0.0,274.828431372549
492400824,26652,2023-06-16,"Компьютерное кресло TetChair Style, ткань, коричневый",1395,32,0,1801,0.0,6950,1,0,0,0,166,593,75.3296,32.71827956989247
492403382,26652,2023-06-16,"Компьютерное кресло TetChair Style, флок, бордовый",138,12,1,165,0.6,6950,1,0,0,0,0,0,0.0,156.15942028985506
547457886,26652,2023-06-16,"Компьютерное кресло TetChair CH747, ткань серый",2247,34,2,2506,0.07,7900,1,0,0,0,0,217,0.0,17.55229194481531
554424877,26652,2023-06-16,Кресло компьютерное игровое TetChair PILOT,19,14,3,67,4.47,13970,1,0,0,0,0,0,0.0,164.78947368421052
556008303,26652,2023-06-16,Компьютерное кресло TetChair SOFTY LUX,8,6,1,88,1.13,16540,1,0,0,0,0,0,0.0,312.625
567284898,26652,2023-06-16,"Стол кухонный раздвижной CAMPANA ( mod. 346 ) стекло, металл",20,11,1,95,1.05,19202,1,0,0,0,0,0,0.0,252.85
569652359,26652,2023-06-16,Кресло компьютерное игровое TetChair RUNNER,41,6,1,62,1.61,10940,1,0,0,0,0,0,0.0,248.8780487804878
570832903,26652,2023-06-16,Сервировочный столик TetChair 3512,651,148,10,3017,0.33,5810,1,0,1,0,0,0,0.0,153.284178187404
638668623,26652,2023-06-16,"Компьютерное кресло TetChair CH833, ткань, сетка, светло-серый",6,1,0,29,0.0,9520,1,0,0,0,0,0,0.0,763.5
653600746,26652,2023-06-16,"Компьютерное кресло Tetchair Melody, велюр, бирюзовый",214,30,3,616,0.48,6890,1,1,0,0,0,0,0.0,139.1168224299065
781382204,26652,2023-06-16,Кресло компьютерное игровое TetChair DRIVER,68,45,3,191,1.57,9650,1,0,1,0,0,0,0.0,279.94117647058823
781597138,26652,2023-06-16,Кресло компьютерное игровое TetChair DRIVER,158,59,4,1046,0.38,10190,1,0,0,0,0,0,0.0,267.40506329113924
816227141,26652,2023-06-16,"Стул для кухни TetChair CINDY SOFT (mod. 101), 1 шт., разноцветный",394,80,3,1618,0.18,5075,1,0,0,0,6,294,0.0,281.78934010152284
824847486,26652,2023-06-16,"Компьютерное кресло TetChair BERGAMO (хром), флок, бежевый",68,25,2,287,0.69,14180,1,0,0,0,0,0,0.0,240.35294117647055
845944833,26652,2023-06-16,"Угловой стеллаж TetChair ANGULAIRE 4 ( mod. PE-05 ), павлония/МДФ",8,7,0,44,0.0,10360,1,0,0,0,0,0,0.0,382.5
845979225,26652,2023-06-16,"Обувница с 2-я корзинами TetChair Secret De Maison RIMI ( mod.TT-BH003 ),МДФ+Павловния",42,2,1,129,0.77,8820,1,0,0,0,0,0,0.0,396.1666666666667
849825858,26652,2023-06-16,Компьютерное кресло TetChair CHARM,14,3,1,51,1.96,14650,1,0,0,0,0,0,0.0,113.71428571428572
853202741,26652,2023-06-16,Кресло-качалка TetChair mod. AX3005,63,33,4,449,0.89,10115,1,0,0,0,5,425,0.0,298.4920634920635
896166687,26652,2023-06-16,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),4977,273,17,9327,0.18,23516,1,0,1,0,3611,10474,1171.9747,25.50050231062889
901444886,26652,2023-06-16,Компьютерное офисное кресло TetChair DUBLIN,4372,104,8,4895,0.16,11340,1,0,0,0,2563,3075,773.8299,38.35612991765783
922322269,26652,2023-06-16,"Комплект стульев для кухни со спинкой Tetchair CROSS пластик, 2 шт.",263,29,4,513,0.77,6424,1,0,0,0,174,278,24.224,206.5931558935361
934234722,26652,2023-06-16,Набор садовой мебели из ротанга AKIRA (кресло 2 шт. + стол),1547,90,6,1943,0.3,16020,1,0,0,0,1081,2161,261.0141,36.14414996767938
935930668,26652,2023-06-16,"Садовое кресло ""PAPASAN"" ротанг натуральный с подушкой",190,47,5,320,1.56,15612,1,0,0,0,102,389,0.0,42.142105263157895
1004247673,26652,2023-06-16,"Офисное кресло Tetchair TULIP (mod.106), 1 шт.",132,10,2,266,0.75,4460,1,0,0,0,0,19,0.0,306.99242424242425
1007974107,26652,2023-06-16,"Кресло-качалка VIENNA, ротанг, без подушки",442,60,5,711,0.7,16200,1,0,0,0,244,744,0.0,57.62217194570136
1015681122,26652,2023-06-16,"Стул для кухни MEDALION (mod. 922) пластик, бесцветный",64,25,3,292,1.02,9050,1,0,0,0,0,0,0.0,79.703125
533161807,26652,2023-06-17,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., белый",3110,267,34,6650,0.51,30420,18,4,5,0,897,4919,176.0299,97.45948553054664
584736308,26652,2023-06-17,"Стул для кухни TetChair EBAY (mod 03), 1 шт.",132,24,2,1055,0.18,23275,7,0,0,0,0,0,0.0,369.29545454545456
533147469,26652,2023-06-17,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., серый",636,67,11,1597,0.68,10140,6,0,0,0,0,0,0.0,272.07861635220127
570832903,26652,2023-06-17,Сервировочный столик TetChair 3512,558,154,8,3151,0.25,23240,4,0,1,0,0,0,0.0,126.06810035842294
570883816,26652,2023-06-17,Журнальный столик с газетницей TetChair SR-0939-3,117,27,2,584,0.34,5390,2,0,0,0,0,0,0.0,420.6581196581196
647144400,26652,2023-06-17,"Комплект стульев TetChair Claire, 2 шт.",4588,321,21,7301,0.28,18080,2,0,0,0,1420,3147,360.6918,26.89232781168265
850348978,26652,2023-06-17,"Стул полубарный, барный для кухни TetChair Chilly 55x44x94 см, высота до сидения 66 см",193,34,1,821,0.12,11440,2,0,0,0,79,189,0.0,455.7564766839378
896166687,26652,2023-06-17,Комплект садовой мебели TetChair Лаундж сет (диван+2кресла+столик+подушки) (mod. 210013 А),4358,240,18,5374,0.33,47032,2,0,1,0,3770,6453,754.3533,28.96236805874254
934234722,26652,2023-06-17,Набор садовой мебели из ротанга AKIRA (кресло 2 шт. + стол),2307,102,8,2176,0.36,32040,2,0,1,0,2059,3002,377.6728,35.45600346770698
489117488,26652,2023-06-17,"Компьютерное кресло TetChair ZERO, искусственная кожа, белый",232,39,3,687,0.43,5980,1,0,0,0,0,267,0.0,286.6508620689655
489124685,26652,2023-06-17,"Компьютерное кресло TetChair ZERO, ткань, серый",226,8,1,759,0.13,5980,1,1,1,0,0,0,0.0,307.4734513274336
533080704,26652,2023-06-17,Кресло компьютерное игровое TetChair ARENA,29,13,2,185,1.08,16200,1,0,0,0,0,0,0.0,193.1379310344828
533126055,26652,2023-06-17,"Стул для кухни TetChair CINDY (EAMES) (mod. 001), 1 шт., желтый",455,46,5,1028,0.48,1690,1,0,0,0,0,0,0.0,249.1054945054945
554424877,26652,2023-06-17,Кресло компьютерное игровое TetChair PILOT,32,14,1,66,1.51,13970,1,0,0,0,0,0,0.0,158.28125
560964120,26652,2023-06-17,Компьютерное кресло TetChair URBAN-LOW,79,10,0,297,0.0,10060,1,0,0,0,0,0,0.0,214.8227848101266
567285152,26652,2023-06-17,СтолTetChair обеденный MAX (Макс),4101,33,3,2866,0.1,15120,1,0,0,0,0,0,0.0,4.848085832723726
570696899,26652,2023-06-17,Кресло-качалка TetChair mod. AX3005,204,33,4,1071,0.37,10115,1,0,0,0,0,98,0.0,245.0735294117647
653589277,26652,2023-06-17,"Компьютерное кресло Tetchair Melody, велюр, лаванда",180,17,2,393,0.5,6890,1,0,0,0,0,0,0.0,174.61111111111111
653600746,26652,2023-06-17,"Компьютерное кресло Tetchair Melody, велюр, бирюзовый",212,31,1,761,0.13,6890,1,0,1,0,0,0,0.0,178.31132075471697
659145998,26652,2023-06-17,"Стол обеденный GENT, Дуб вотан/Белый",143,38,2,2054,0.09,9435,1,0,1,0,1,87,0.0,258.83216783216784
772657309,26652,2023-06-17,"Компьютерное кресло TetChair Melody, ткань, коричневый, серый, темно-коричневый",14,5,1,51,1.96,6890,1,0,0,0,0,0,0.0,756.0
781466744,26652,2023-06-17,Кресло компьютерное игровое TetChair DRIVER,590,115,5,5355,0.09,9650,1,0,0,0,504,10226,2727.0838,66.7322033898305
781542902,26652,2023-06-17,Кресло компьютерное игровое TetChair DRIVER,87,27,0,232,0.0,9650,1,0,0,0,0,0,0.0,256.82758620689657
781562405,26652,2023-06-17,Кресло компьютерное игровое TetChair DRIVER,135,35,2,1045,0.19,9650,1,0,0,0,0,0,0.0,185.7185185185185
816227141,26652,2023-06-17,"Стул для кухни TetChair CINDY SOFT (mod. 101), 1 шт., разноцветный",338,71,6,1761,0.34,5075,1,0,0,0,5,293,0.0,326.3609467455621
846284214,26652,2023-06-17,"Тумба прикроватная TetChair DERBY стекло,металл",43,13,1,482,0.2,6755,1,0,0,0,0,0,0.0,228.67441860465115
975632088,26652,2023-06-17,"Садовое кресло ""PAPASAN ECO"" ротанг натуральный без подушки",106,30,4,138,2.89,8280,1,0,0,0,0,0,0.0,123.99056603773585
975676764,26652,2023-06-17,"Садовое кресло ""PAPASAN ECO"" ротанг натуральный с подушкой",1092,109,10,1647,0.6,12192,1,0,0,0,745,1788,241.044,31.566849816849818
1004248180,26652,2023-06-17,"Офисное кресло Tetchair TULIP (mod.106), 1 шт.",2179,37,7,2913,0.24,4460,1,0,0,0,499,1334,247.5776,39.280862781092246
1008605447,26652,2023-06-17,"Стул для кухни TetChair BREEZE (mod. 4724) 1 шт., изумрудный",11150,66,1,7977,0.01,2770,1,0,0,0,0,0,0.0,9.883587443946189
